"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"5174";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.17861290322580645, 0.1342258064516129, 0.1712258064516129]"
"5175";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.23212500000000003, 0.17674999999999996, 0.23325]"
"5176";"1156712890268655616_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1168, 0.09454285714285715, 0.11114285714285714]"
"5177";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.20607894736842108, 0.1445263157894737, 0.17592105263157895]"
"5178";"1230336606810312705_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.16677777777777777, 0.11505555555555554, 0.13116666666666668]"
"5179";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.19372222222222224, 0.14019444444444445, 0.17941666666666667]"
"5180";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.163875, 0.09909375, 0.1414375]"
"5181";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.27607692307692305, 0.1893076923076923, 0.27884615384615385]"
"5182";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.095, 0.0805, 0.07550000000000001]"
"5183";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.1618421052631579, 0.08842105263157896, 0.1283157894736842]"
"5184";"1056002962412040193_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.0033888888888888888, 0.051833333333333335, 0.03994444444444444]"
"5185";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.1277027027027027, 0.09378378378378378, 0.11462162162162164]"
"5186";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.181027027027027, 0.16564864864864864, 0.16664864864864865]"
"5187";"1232488446020599808_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.2438095238095238, 0.22195238095238093, 0.19247619047619052]"
"5188";"1012723437444321280_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1745675675675676, 0.1262162162162162, 0.1784054054054054]"
"5189";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.09467857142857142, 0.049678571428571426, 0.07707142857142858]"
"5190";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18605405405405404, 0.13299999999999998, 0.1672162162162162]"
"5191";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.19467857142857142, 0.12385714285714286, 0.16810714285714287]"
"5192";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.08199999999999999, 0.07571794871794872, 0.08958974358974359]"
"5193";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.141825, 0.119025, 0.1353]"
"5194";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.26560465116279075, 0.1837906976744186, 0.26406976744186056]"
"5195";"1249816268292657152_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.024846153846153848, 0.05053846153846154, 0.035]"
"5196";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.10164285714285715, 0.06307142857142857, 0.08454761904761904]"
"5197";"1117838970925326336_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.15662857142857142, 0.14091428571428571, 0.15154285714285712]"
"5198";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.05629411764705882, 0.0933235294117647, 0.10035294117647059]"
"5199";"1143170793628676096_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.17266666666666663, 0.11850000000000001, 0.14312500000000003]"
"5200";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14516666666666667, 0.09849999999999999, 0.13949999999999999]"
"5201";"1235368618394697729_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08022727272727272, 0.06340909090909091, 0.08359090909090909]"
"5202";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.14119047619047617, 0.11140476190476194, 0.12897619047619047]"
"5203";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2112, 0.17645, 0.2205]"
"5204";"1156404053850644481_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.24375, 0.12512500000000001, 0.17775]"
"5205";"1239365819001229317_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.06414285714285714, 0.0630952380952381, 0.06676190476190477]"
"5206";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.11590909090909092, 0.10981818181818181, 0.13136363636363635]"
"5207";"1160949004332498945_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.22012000000000004, 0.15531999999999996, 0.20308]"
"5208";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.22770588235294117, 0.17694117647058824, 0.22799999999999998]"
"5209";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.14262068965517238, 0.06610344827586206, 0.13031034482758622]"
"5210";"1144800971794604033_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.03486363636363637, 0.049090909090909095, 0.05040909090909091]"
"5211";"1150871294726029314_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2786666666666667, 0.18842857142857145, 0.2609761904761905]"
"5212";"1233103185990111232_train";"AGAINST";"Bernie Sanders";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.13903448275862068, 0.10813793103448276, 0.1319310344827586]"
"5213";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0765, 0.07503125, 0.06890625]"
"5214";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2069024390243902, 0.1480487804878049, 0.2139268292682927]"
"5215";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.10800000000000001, 0.11324324324324325, 0.11294594594594592]"
"5216";"1238482571857715200_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.11090322580645161, 0.07706451612903226, 0.09029032258064516]"
"5217";"1241931098088779776_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.14148936170212767, 0.1332127659574468, 0.12942553191489362]"
"5218";"1097916943590252544_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.1217, 0.06783333333333334, 0.1107]"
"5219";"1231458882171465728_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.20820000000000002, 0.15506666666666666, 0.19873333333333332]"
"5220";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.15407142857142858, 0.13492857142857143, 0.15207142857142858]"
"5221";"1239356705118568461_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11626315789473685, 0.1236842105263158, 0.1513157894736842]"
"5222";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.21857142857142858, 0.12137142857142857, 0.1766285714285714]"
"5223";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1411142857142857, 0.11642857142857144, 0.12300000000000001]"
"5224";"1237788281393287168_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.16174999999999998, 0.12766666666666665, 0.16345833333333334]"
"5225";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sug";"[0.11704444444444445, 0.10946666666666666, 0.10946666666666667]"
"5226";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15899999999999997, 0.083, 0.1217142857142857]"
"5227";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.19442857142857142, 0.1532, 0.1676857142857143]"
"5228";"1147510173998682114_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.16840000000000002, 0.1083, 0.14809999999999998]"
"5229";"1223391386843484160_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.15766666666666665, 0.12925, 0.15366666666666665]"
"5230";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.23077272727272732, 0.17304545454545453, 0.1886363636363636]"
"5231";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.23589130434782607, 0.17610869565217394, 0.2241521739130435]"
"5232";"1123327320016793600_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.19105000000000005, 0.17095, 0.202]"
"5233";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1020625, 0.0726875, 0.112]"
"5234";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.14158620689655171, 0.09244827586206897, 0.14155172413793105]"
"5235";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.114, 0.057499999999999996, 0.09572222222222222]"
"5236";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.24480000000000005, 0.1571, 0.19779999999999998]"
"5237";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.2205769230769231, 0.1671923076923077, 0.20669230769230768]"
"5238";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08826470588235294, 0.05458823529411765, 0.0786470588235294]"
"5239";"948104577747791874_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.0505, 0.05666666666666667, 0.06166666666666666]"
"5240";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13571428571428573, 0.13045238095238096, 0.12873809523809526]"
"5241";"1237128522331836416_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.244, 0.14218750000000002, 0.1938125]"
"5242";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.07414285714285715, 0.03671428571428571, 0.056619047619047624]"
"5243";"1211463385511936001_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.093, 0.07181081081081081, 0.1158918918918919]"
"5244";"1237490616377974785_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.07971428571428572, 0.07221428571428572, 0.08780952380952381]"
"5245";"1024072498483277824_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2537333333333333, 0.19146666666666665, 0.20166666666666666]"
"5246";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.09126923076923076, 0.049923076923076924, 0.07061538461538462]"
"5247";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.3124375, 0.22621875, 0.27446875000000004]"
"5248";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.12905882352941175, 0.10247058823529412, 0.11941176470588237]"
"5249";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]";"non_toxic";"oth";"[0.1448108108108108, 0.09727027027027027, 0.10975675675675675]"
"5250";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1428918918918919, 0.11243243243243244, 0.13337837837837838]"
"5251";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.14188888888888887, 0.11144444444444446, 0.13849999999999998]"
"5252";"1183628755220099073_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17175862068965517, 0.13710344827586207, 0.16755172413793104]"
"5253";"1232192612355969024_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.17059999999999997, 0.14772, 0.15855999999999998]"
"5254";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.12525, 0.09364285714285714, 0.11871428571428573]"
"5255";"1236446880940331010_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13574999999999998, 0.10788888888888888, 0.1267222222222222]"
"5256";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"que";"[0.1245714285714286, 0.08683333333333333, 0.11085714285714285]"
"5257";"1168965199220674561_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.15104444444444445, 0.09348888888888889, 0.1250222222222222]"
"5258";"1230547755388502018_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10654166666666669, 0.065875, 0.098875]"
"5259";"1237573578234556419_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.19086363636363635, 0.17486363636363633, 0.1930909090909091]"
"5260";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.12724137931034482, 0.13513793103448274, 0.13389655172413792]"
"5261";"1013406077042548736_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14795454545454545, 0.1226818181818182, 0.12640909090909092]"
"5262";"1089236954435137536_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18259999999999998, 0.12000000000000001, 0.13326666666666664]"
"5263";"1262810617351671808_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.2515806451612903, 0.21696774193548388, 0.25851612903225807]"
"5264";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.1520238095238095, 0.1030952380952381, 0.12164285714285714]"
"5265";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.07978571428571428, 0.057428571428571426, 0.07538095238095237]"
"5266";"N/A_train";"FAVOR";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.1365135135135135, 0.09416216216216217, 0.11413513513513514]"
"5267";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.10709677419354839, 0.15241935483870966, 0.14683870967741935]"
"5268";"1168116363145224193_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.088, 0.0509375, 0.0715]"
"5269";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.17061764705882354, 0.12188235294117644, 0.15826470588235295]"
"5270";"1217530037823557637_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.0356875, 0.019375, 0.030125]"
"5271";"1235176575492149249_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.07325000000000001, 0.078125, 0.0659375]"
"5272";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18030303030303027, 0.15490909090909089, 0.17569696969696968]"
"5273";"1239358860827062273_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2006875, 0.15537499999999999, 0.17793750000000003]"
"5274";"1035632036239867905_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.24636363636363637, 0.1355909090909091, 0.19172727272727272]"
"5275";"1189165860939685889_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.2806666666666667, 0.20058333333333334, 0.26322222222222225]"
"5276";"1231987756978462721_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0]";"non_toxic";"sta";"[0.18278947368421053, 0.12426315789473683, 0.16726315789473684]"
"5277";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11385365853658537, 0.0623170731707317, 0.09126829268292683]"
"5278";"1225988199224205312_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.0659, 0.09045, 0.0625]"
"5279";"978588393167826944_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.08670588235294117, 0.05641176470588235, 0.07388235294117647]"
"5280";"1243299002466123776_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.16642105263157894, 0.10489473684210526, 0.13163157894736843]"
"5281";"1145416146616815616_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1769677419354839, 0.1585483870967742, 0.14596774193548384]"
"5282";"1195075686282645504_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0.028074074074074074, 0.05522222222222223, 0.03618518518518519]"
"5283";"1230256055629893633_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1916046511627907, 0.14046511627906977, 0.17667441860465116]"
"5284";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.1222, 0.06413333333333333, 0.106]"
"5285";"1231013275866992642_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.07925, 0.045, 0.06965]"
"5286";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13956410256410257, 0.113, 0.11784615384615386]"
"5287";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12418918918918918, 0.08664864864864864, 0.13178378378378378]"
"5288";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.15008333333333332, 0.09958333333333333, 0.1271388888888889]"
"5289";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.05422857142857143, 0.05291428571428571, 0.04937142857142857]"
"5290";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"que";"[0.118875, 0.12204166666666667, 0.124]"
"5291";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1444705882352941, 0.06870588235294117, 0.08658823529411765]"
"5292";"1164525359020290048_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.18588235294117647, 0.11794117647058823, 0.15952941176470586]"
"5293";"1232014463588544514_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.29072222222222227, 0.21838888888888888, 0.27305555555555555]"
"5294";"1232124846416461826_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.12773333333333334, 0.07559999999999999, 0.12293333333333334]"
"5295";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.16725806451612904, 0.12738709677419355, 0.14393548387096777]"
"5296";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.11936842105263157, 0.1331578947368421, 0.12597368421052632]"
"5297";"1020808278333272065_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.06395454545454546, 0.043727272727272726, 0.07004545454545454]"
"5298";"1140375839017754624_train";"FAVOR";"Bernie Sanders";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.21234090909090908, 0.16481818181818178, 0.20920454545454542]"
"5299";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.12178571428571429, 0.06675, 0.09257142857142857]"
"5300";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.1396, 0.158275, 0.14772500000000002]"
"5301";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.27213888888888893, 0.1823888888888889, 0.2479722222222222]"
"5302";"1231576772627566592_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2523157894736842, 0.1909736842105263, 0.23957894736842103]"
"5303";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"oth";"[0.2202, 0.18050000000000002, 0.17370000000000002]"
"5304";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11834210526315789, 0.06765789473684211, 0.09076315789473685]"
"5305";"N/A_train";"FAVOR";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1275909090909091, 0.11997727272727272, 0.11477272727272726]"
"5306";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"que";"[0.09635, 0.0862, 0.09495]"
"5307";"N/A_train";"AGAINST";"Bernie Sanders";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16380851063829788, 0.11006382978723404, 0.1530212765957447]"
"5308";"N/A_train";"AGAINST";"Bernie Sanders";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11685714285714285, 0.09094285714285714, 0.10200000000000001]"
