"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"6225";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.063, 0.09713333333333334, 0.10036666666666667]"
"6226";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.1284, 0.1480857142857143, 0.13079999999999997]"
"6227";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.19586486486486487, 0.13991891891891894, 0.17110810810810814]"
"6228";"1249916601283026945_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1545217391304348, 0.11295652173913043, 0.1233913043478261]"
"6229";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.06158823529411766, 0.048, 0.05464705882352942]"
"6230";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1698275862068965, 0.13893103448275862, 0.15555172413793106]"
"6231";"1100413419520311296_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16876190476190475, 0.07095238095238095, 0.12885714285714286]"
"6232";"958841439676522496_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.09353846153846154, 0.09888461538461539, 0.09284615384615386]"
"6233";"1200770040678760448_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.03942857142857143, 0.028, 0.023571428571428573]"
"6234";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]";"toxic";"oth";"[0.06243589743589744, 0.11964102564102565, 0.08784615384615384]"
"6235";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.1505806451612903, 0.11958064516129033, 0.14970967741935484]"
"6236";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.28046153846153843, 0.2673076923076923, 0.32246153846153847]"
"6237";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sug";"[0.19086363636363635, 0.11854545454545455, 0.1429090909090909]"
"6238";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12274999999999998, 0.08813888888888889, 0.11108333333333333]"
"6239";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.308264705882353, 0.20450000000000002, 0.25876470588235295]"
"6240";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12236363636363634, 0.09433333333333332, 0.08187878787878788]"
"6241";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.07093333333333333, 0.058333333333333334, 0.0654]"
"6242";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.15188888888888888, 0.07811111111111112, 0.12796296296296297]"
"6243";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.05704000000000001, 0.06636000000000002, 0.06732]"
"6244";"1223113394212859917_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"sta";"[0.12449999999999999, 0.10164285714285715, 0.1222142857142857]"
"6245";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.08600000000000001, 0.06677777777777777, 0.08418518518518517]"
"6246";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17061538461538464, 0.09276923076923077, 0.12192307692307694]"
"6247";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.17991666666666664, 0.16958333333333334, 0.15977777777777777]"
"6248";"1239810593240080385_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"exp";"[0.09412903225806452, 0.06625806451612902, 0.08164516129032257]"
"6249";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.10702631578947369, 0.09118421052631578, 0.11931578947368421]"
"6250";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15526666666666664, 0.12506666666666666, 0.13853333333333334]"
"6251";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.19822222222222222, 0.14219444444444446, 0.17275000000000004]"
"6252";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.13852631578947366, 0.11563157894736842, 0.12292105263157896]"
"6253";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]";"toxic";"sug";"[0.11846428571428572, 0.12660714285714283, 0.11925000000000001]"
"6254";"1244770150319939585_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"non_toxic";"oth";"[0.11366666666666667, 0.08993333333333334, 0.09763333333333334]"
"6255";"1238474832867504129_train";"AGAINST";"Donald Trump";"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14915384615384616, 0.09380769230769231, 0.1305]"
"6256";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15734883720930232, 0.12681395348837207, 0.13709302325581393]"
"6257";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10319999999999999, 0.10703333333333334, 0.11043333333333333]"
"6258";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.18104545454545454, 0.16272727272727275, 0.1855909090909091]"
"6259";"1274128475553701888_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"sta";"[0.14435483870967744, 0.08929032258064515, 0.13319354838709677]"
"6260";"1269321816553607169_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]";"non_toxic";"sta";"[0.20531818181818184, 0.13990909090909093, 0.1746818181818182]"
"6261";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.11616666666666668, 0.09772222222222222, 0.1071111111111111]"
"6262";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.20516666666666666, 0.16494444444444445, 0.17347222222222225]"
"6263";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.16766666666666669, 0.12338461538461537, 0.12238461538461538]"
"6264";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.112, 0.10143749999999999, 0.101125]"
"6265";"1189256266889211904_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]";"non_toxic";"sta";"[0.24376470588235294, 0.15358823529411766, 0.2068823529411765]"
"6266";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.17002631578947366, 0.13463157894736844, 0.1628947368421053]"
"6267";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09832500000000001, 0.06970000000000001, 0.093625]"
"6268";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.06358823529411764, 0.06585294117647059, 0.05185294117647059]"
"6269";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.10758064516129032, 0.07593548387096774, 0.0935483870967742]"
"6270";"1002330428785774592_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.17353846153846153, 0.12115384615384617, 0.16246153846153846]"
"6271";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11396296296296296, 0.0852962962962963, 0.10581481481481482]"
"6272";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1578181818181818, 0.12877272727272726, 0.15659090909090911]"
"6273";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.19678571428571429, 0.16342857142857142, 0.14542857142857143]"
"6274";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.185578947368421, 0.14813157894736842, 0.18497368421052632]"
"6275";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12961538461538463, 0.09111538461538463, 0.11534615384615385]"
"6276";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.07311363636363637, 0.08781818181818181, 0.08518181818181818]"
"6277";"1244411739053178882_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.05820512820512821, 0.05474358974358974, 0.06084615384615384]"
"6278";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.09482857142857143, 0.0928, 0.09722857142857143]"
"6279";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]";"toxic";"sta";"[0.0961025641025641, 0.0716923076923077, 0.09756410256410257]"
"6280";"1133002144095846401_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.12542105263157896, 0.14126315789473684, 0.14778947368421053]"
"6281";"1239994685797494786_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.08714285714285715, 0.0838095238095238, 0.08171428571428571]"
"6282";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12911111111111112, 0.095, 0.12237037037037037]"
"6283";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.01796, 0.00888, 0.0104]"
"6284";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.23274999999999998, 0.14278124999999997, 0.225375]"
"6285";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.11524999999999999, 0.07275, 0.08831249999999999]"
"6286";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12494736842105264, 0.09457894736842105, 0.10642105263157893]"
"6287";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]";"non_toxic";"exp";"[0.10470454545454544, 0.09265909090909091, 0.11988636363636364]"
"6288";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13376470588235295, 0.11041176470588235, 0.12523529411764706]"
"6289";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0, 0, 0]"
"6290";"1022266614409048064_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1322777777777778, 0.12288888888888888, 0.1186111111111111]"
"6291";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1572, 0.17385, 0.18335]"
"6292";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.11791891891891891, 0.118, 0.13986486486486485]"
"6293";"1054509279342927876_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.1520952380952381, 0.09538095238095239, 0.11630952380952381]"
"6294";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"toxic";"sta";"[0.10686842105263157, 0.07702631578947369, 0.1075]"
"6295";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.02488888888888889, 0.03659259259259259, 0.028555555555555553]"
"6296";"1207831288595517440_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08418181818181819, 0.11581818181818182, 0.11381818181818182]"
"6297";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.07527586206896551, 0.06048275862068965, 0.0596551724137931]"
"6298";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.11638461538461538, 0.12199999999999998, 0.13015384615384615]"
"6299";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.09836363636363636, 0.07424242424242425, 0.06412121212121212]"
"6300";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.049571428571428565, 0.07285714285714286, 0.046214285714285715]"
"6301";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.08679166666666667, 0.07929166666666666, 0.089125]"
"6302";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.10936363636363637, 0.06369696969696971, 0.08484848484848484]"
"6303";"N/A_train";"FAVOR";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.13356521739130436, 0.07839130434782608, 0.11421739130434781]"
"6304";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.1945151515151515, 0.16663636363636364, 0.18375757575757576]"
"6305";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.03890476190476191, 0.041523809523809525, 0.042523809523809526]"
"6306";"1206217986719305728_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.0655, 0.033999999999999996, 0.0515]"
"6307";"1198652789431422977_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.07633333333333334, 0.07083333333333333, 0.0706]"
"6308";"1271126453317505031_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.17995833333333333, 0.1565, 0.2014166666666667]"
"6309";"1233425401537388544_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.14977272727272725, 0.06863636363636363, 0.11495454545454545]"
"6310";"1150009059791314944_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]";"toxic";"exp";"[0.1601190476190476, 0.13580952380952382, 0.15895238095238098]"
"6311";"1252022680586457093_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.2426190476190476, 0.17373809523809525, 0.2316904761904762]"
"6312";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.24941379310344827, 0.15082758620689654, 0.21944827586206897]"
"6313";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sug";"[0.17393750000000002, 0.17378125, 0.14503125]"
"6314";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.12156521739130434, 0.07419565217391304, 0.1202608695652174]"
"6315";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.3245714285714286, 0.21195238095238098, 0.3238095238095238]"
"6316";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.11314285714285716, 0.11728571428571427, 0.11804761904761905]"
"6317";"1251989593861222400_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15338709677419354, 0.11109677419354838, 0.14461290322580647]"
"6318";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1325483870967742, 0.0757741935483871, 0.11174193548387099]"
"6319";"1089712538437279744_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.15121052631578946, 0.10721052631578946, 0.1324736842105263]"
"6320";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"6321";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.08307692307692308, 0.03899999999999999, 0.06515384615384615]"
"6322";"1013210379416195072_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.07718181818181818, 0.12242424242424242, 0.11575757575757577]"
"6323";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.09870833333333334, 0.09075, 0.09366666666666668]"
"6324";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"sta";"[0.04073913043478261, 0.018782608695652177, 0.019043478260869565]"
"6325";"1165381156407263240_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.11976666666666666, 0.11653333333333334, 0.10816666666666666]"
"6326";"1133375843449868288_train";"FAVOR";"Donald Trump";"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16006818181818183, 0.14531818181818182, 0.1639090909090909]"
"6327";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0.129, 0.10565714285714285, 0.128]"
"6328";"1214366715083145218_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"oth";"[0.07100000000000001, 0.04172222222222222, 0.059555555555555556]"
"6329";"1116757244492824578_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14654545454545456, 0.07945454545454546, 0.11281818181818183]"
"6330";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.0955, 0.11517857142857144, 0.10167857142857142]"
"6331";"N/A_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.09372, 0.16052, 0.1402]"
"6332";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.103, 0.07897727272727273, 0.10343181818181818]"
"6333";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18160714285714286, 0.08632142857142856, 0.11689285714285716]"
"6334";"1196754746566201346_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.06565217391304348, 0.036217391304347826, 0.05608695652173913]"
"6335";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"oth";"[0.1299655172413793, 0.08837931034482759, 0.1309310344827586]"
"6336";"1131029458251591685_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.08221052631578947, 0.06747368421052631, 0.07342105263157894]"
"6337";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0, 0, 0]"
"6338";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.14028571428571426, 0.11264285714285714, 0.12142857142857144]"
"6339";"990665366027186176_train";"AGAINST";"Donald Trump";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1690952380952381, 0.11380952380952382, 0.1473809523809524]"
"6340";"1240790071332265984_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sug";"[0.18717857142857144, 0.1708214285714286, 0.18614285714285717]"
"6341";"1145471041101271040_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10696153846153848, 0.06853846153846153, 0.10065384615384615]"
"6342";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.210675, 0.17734999999999998, 0.209925]"
"6343";"1178773114152341505_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.10442105263157896, 0.07573684210526316, 0.08563157894736842]"
"6344";"1107811576168353794_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"oth";"[0.10304, 0.07948, 0.10672000000000001]"
"6345";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.16023809523809524, 0.13104761904761905, 0.14814285714285713]"
"6346";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"oth";"[0, 0, 0]"
"6347";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]";"toxic";"oth";"[0.16974999999999998, 0.11833333333333333, 0.15966666666666668]"
"6348";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.046238095238095245, 0.08276190476190476, 0.04619047619047619]"
"6349";"1057342904207761408_train";"FAVOR";"Donald Trump";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.16419047619047616, 0.1362380952380952, 0.16361904761904764]"
"6350";"1270656901546729473_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.03606666666666667, 0.04486666666666667, 0.0454]"
"6351";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.09134210526315789, 0.1271842105263158, 0.09492105263157895]"
"6352";"N/A_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.16588235294117648, 0.18005882352941177, 0.18191176470588233]"
"6353";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.111, 0.08896874999999999, 0.11590624999999999]"
"6354";"1240095003898068992_train";"AGAINST";"Donald Trump";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.1866875, 0.12825, 0.16962500000000003]"
"6355";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.19442105263157894, 0.18626315789473685, 0.2041578947368421]"
"6356";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.16046666666666667, 0.08020000000000001, 0.11676666666666666]"
"6357";"1089705501464637440_train";"AGAINST";"Donald Trump";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.11225806451612902, 0.09138709677419356, 0.12196774193548388]"
"6358";"N/A_train";"AGAINST";"Donald Trump";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.1997142857142857, 0.18439999999999998, 0.17108571428571429]"
"6359";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"oth";"[0.151, 0.19427777777777777, 0.21622222222222223]"
"6360";"N/A_train";"FAVOR";"Donald Trump";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.13999999999999999, 0.1305, 0.13528125]"
"6361";"1230117086049046529_train";"FAVOR";"Donald Trump";"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0, 0, 0]"
"6362";"977967175322472450_train";"AGAINST";"Donald Trump";"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.1557692307692308, 0.12384615384615386, 0.16184615384615386]"
"6363";"N/A_train";"AGAINST";"Donald Trump";"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.083625, 0.043781249999999994, 0.06315625]"
