"";"tweetid";"stance";"topic";"moral";"toxic";"act";"vad"
"6776";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.1446923076923077, 0.13626923076923078, 0.12476923076923076]"
"6777";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.19254166666666664, 0.14104166666666665, 0.14204166666666665]"
"6778";"1122192148659523585_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.16286666666666666, 0.12079999999999999, 0.14226666666666665]"
"6779";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.05786111111111111, 0.06672222222222222, 0.06016666666666667]"
"6780";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.18832000000000002, 0.18231999999999998, 0.19732]"
"6781";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.07396875, 0.04796875, 0.064625]"
"6782";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1434, 0.10526666666666666, 0.11553333333333334]"
"6783";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18125806451612902, 0.19012903225806452, 0.19409677419354837]"
"6784";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.054066666666666666, 0.07546666666666667, 0.0522]"
"6785";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.12725, 0.07325, 0.10350000000000001]"
"6786";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.0691, 0.11036666666666667, 0.0684]"
"6787";"1243309688894058496_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.21664285714285714, 0.24364285714285713, 0.22535714285714287]"
"6788";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.12606451612903227, 0.06864516129032258, 0.10638709677419357]"
"6789";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09684000000000001, 0.09104, 0.08568000000000002]"
"6790";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.10861538461538459, 0.07071794871794872, 0.0866923076923077]"
"6791";"1274001673426329600_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"exp";"[0.11672727272727274, 0.14247727272727276, 0.11652272727272729]"
"6792";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.08744827586206896, 0.05531034482758621, 0.07072413793103449]"
"6793";"1244374179857735687_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"oth";"[0.18790909090909091, 0.12209090909090908, 0.12636363636363637]"
"6794";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13075609756097561, 0.08134146341463415, 0.11592682926829269]"
"6795";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.06005263157894737, 0.07273684210526317, 0.064]"
"6796";"1269230735753465856_val";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1715263157894737, 0.09226315789473685, 0.1346315789473684]"
"6797";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.06613333333333334, 0.07553333333333333, 0.08149999999999999]"
"6798";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.23186666666666664, 0.16006666666666666, 0.18566666666666667]"
"6799";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12516666666666668, 0.09995833333333333, 0.14366666666666666]"
"6800";"1121515298845118464_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.19333333333333333, 0.12211111111111113, 0.16444444444444445]"
"6801";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12841463414634147, 0.09712195121951218, 0.1061951219512195]"
"6802";"N/A_val";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.12584848484848485, 0.1355151515151515, 0.11978787878787878]"
"6803";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.179, 0.11308695652173913, 0.17452173913043478]"
"6804";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.09536363636363637, 0.08929545454545454, 0.0964090909090909]"
"6805";"1200287165080461312_val";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15062499999999998, 0.11170833333333334, 0.14391666666666666]"
"6806";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"toxic";"exp";"[0.1310555555555556, 0.1103611111111111, 0.1495277777777778]"
"6807";"1129452080295501833_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.17840540540540542, 0.1462972972972973, 0.17508108108108109]"
"6808";"1136042525175689216_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]";"toxic";"sta";"[0.1120952380952381, 0.09652380952380953, 0.10400000000000001]"
"6809";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.12483333333333334, 0.08921428571428572, 0.10471428571428573]"
"6810";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2792777777777778, 0.17855555555555558, 0.2405]"
"6811";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14495833333333333, 0.09052083333333334, 0.13199999999999998]"
"6812";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1106875, 0.08925, 0.11199999999999999]"
"6813";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.1785, 0.10794444444444445, 0.1485]"
"6814";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.15595, 0.094, 0.11515]"
"6815";"1189909291697876993_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.12623529411764706, 0.11076470588235295, 0.12923529411764706]"
"6816";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sta";"[0.1431891891891892, 0.13694594594594595, 0.15062162162162165]"
"6817";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.1711034482758621, 0.17089655172413792, 0.16362068965517243]"
"6818";"1261065728892887040_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.26531578947368417, 0.20452631578947372, 0.2473684210526316]"
"6819";"1251826424413065216_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 1]";"toxic";"sug";"[0.13465, 0.0809, 0.1183]"
"6820";"N/A_val";"FAVOR";"Joe Biden";"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13293023255813954, 0.12313953488372092, 0.11709302325581393]"
"6821";"998639169902731264_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13785714285714284, 0.08914285714285713, 0.11642857142857142]"
"6822";"1271099711047503872_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14165624999999998, 0.07931250000000001, 0.11803124999999998]"
"6823";"1178752906532704256_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.22114285714285714, 0.21833333333333332, 0.2500952380952381]"
"6824";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.14995238095238095, 0.13202380952380952, 0.15000000000000002]"
"6825";"1035240078879207424_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.20393333333333336, 0.1266, 0.14833333333333334]"
"6826";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.14677777777777776, 0.10817777777777776, 0.1328222222222222]"
"6827";"1129733796964765696_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"6828";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.16785714285714287, 0.10985714285714288, 0.1749285714285714]"
"6829";"986607677223694337_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.09685, 0.043800000000000006, 0.0641]"
"6830";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.12258064516129032, 0.11874193548387096, 0.12970967741935485]"
"6831";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"sta";"[0, 0, 0]"
"6832";"1273343931871264783_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.26899999999999996, 0.16626086956521738, 0.2563913043478261]"
"6833";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"sug";"[0.154, 0.1228095238095238, 0.14349999999999996]"
"6834";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.13727027027027025, 0.11018918918918919, 0.12802702702702703]"
"6835";"N/A_val";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]";"toxic";"exp";"[0.10059090909090908, 0.07422727272727273, 0.09397727272727273]"
"6836";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0, 0, 0]"
"6837";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.14860526315789474, 0.1273421052631579, 0.14428947368421055]"
"6838";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.07420512820512822, 0.08315384615384615, 0.08987179487179488]"
"6839";"1313707724425764864_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.175875, 0.185, 0.176875]"
"6840";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]";"toxic";"exp";"[0.20831034482758623, 0.12606896551724137, 0.1756206896551724]"
"6841";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.17408333333333334, 0.1345, 0.1548333333333333]"
"6842";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.11987234042553192, 0.08738297872340425, 0.10461702127659574]"
"6843";"1100840406248505344_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.19592857142857142, 0.10657142857142857, 0.13114285714285714]"
"6844";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15514999999999998, 0.1428, 0.16534999999999997]"
"6845";"1184304779935277058_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"6846";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1711315789473684, 0.14844736842105263, 0.16899999999999996]"
"6847";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13887878787878788, 0.13530303030303029, 0.1399090909090909]"
"6848";"1112389649530380291_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.11578947368421054, 0.15500000000000003, 0.15931578947368422]"
"6849";"1156532790424457218_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]";"toxic";"sta";"[0, 0, 0]"
"6850";"1122505587865075712_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.22736, 0.16283999999999998, 0.19560000000000002]"
"6851";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.13061111111111112, 0.13536111111111113, 0.17102777777777778]"
"6852";"1035268358424481793_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17326190476190476, 0.11183333333333334, 0.13157142857142856]"
"6853";"N/A_val";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.14577777777777778, 0.15411111111111112, 0.1455]"
"6854";"1190042497562677249_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1169032258064516, 0.08190322580645161, 0.11541935483870967]"
"6855";"1239371196040437762_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.14566666666666667, 0.05826666666666667, 0.11273333333333332]"
"6856";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"exp";"[0.16269444444444442, 0.12216666666666666, 0.1635277777777778]"
"6857";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.092125, 0.08437500000000002, 0.09541666666666666]"
"6858";"1200885708312834048_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.17005, 0.10169999999999998, 0.1146]"
"6859";"1212090314946682880_val";"AGAINST";"Joe Biden";"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.17184615384615384, 0.12899999999999998, 0.1261923076923077]"
"6860";"980224294637649920_val";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.0803125, 0.0950625, 0.10593749999999999]"
"6861";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.0742608695652174, 0.06165217391304347, 0.0763913043478261]"
"6862";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.18914285714285714, 0.10676190476190477, 0.15780952380952382]"
"6863";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.07839473684210527, 0.07636842105263157, 0.08907894736842105]"
"6864";"1133414194487840768_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.1973157894736842, 0.154578947368421, 0.19436842105263155]"
"6865";"1085159777251016705_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"que";"[0.24473333333333333, 0.23543333333333336, 0.26320000000000005]"
"6866";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.044076923076923076, 0.03769230769230769, 0.031384615384615386]"
"6867";"1178764275512418306_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.13458333333333333, 0.09724999999999999, 0.11483333333333334]"
"6868";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.035222222222222224, 0.12350000000000001, 0.0908888888888889]"
"6869";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.2181627906976744, 0.16160465116279069, 0.19058139534883722]"
"6870";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"toxic";"exp";"[0.120075, 0.14962500000000004, 0.14525000000000002]"
"6871";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.09557142857142857, 0.10607142857142858, 0.10285714285714286]"
"6872";"N/A_val";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.06365000000000001, 0.06192500000000001, 0.0706]"
"6873";"1186421938257715200_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.13128571428571428, 0.07495238095238095, 0.093]"
"6874";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sta";"[0.1880952380952381, 0.12316666666666665, 0.15204761904761907]"
"6875";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0, 0, 0]"
"6876";"1204284848182968320_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]";"non_toxic";"exp";"[0.16266666666666665, 0.16926666666666668, 0.14423333333333332]"
"6877";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.15872222222222224, 0.14005555555555554, 0.14261111111111113]"
"6878";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"oth";"[0.14416666666666664, 0.15683333333333332, 0.17383333333333337]"
"6879";"1186997881120669697_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.0521, 0.09609999999999999, 0.07934999999999999]"
"6880";"1197387629509038080_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sug";"[0.09568571428571429, 0.11714285714285713, 0.10222857142857143]"
"6881";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17894871794871794, 0.13353846153846155, 0.17471794871794874]"
"6882";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.014117647058823528, 0.008088235294117648, 0.012352941176470587]"
"6883";"1214918087381835777_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"sug";"[0.24319354838709678, 0.18299999999999997, 0.21848387096774194]"
"6884";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.11680645161290322, 0.11100000000000002, 0.11335483870967741]"
"6885";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.09306666666666666, 0.03746666666666667, 0.061000000000000006]"
"6886";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.17626315789473682, 0.10284210526315789, 0.1317894736842105]"
"6887";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sug";"[0.15704545454545454, 0.15511363636363637, 0.16429545454545455]"
"6888";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.12223333333333333, 0.05850000000000001, 0.07676666666666666]"
"6889";"1239371722429583360_val";"AGAINST";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]";"non_toxic";"exp";"[0.22912500000000002, 0.19349999999999998, 0.2455]"
"6890";"1184513038055038977_val";"FAVOR";"Joe Biden";"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0]";"non_toxic";"sta";"[0.051000000000000004, 0.05739999999999999, 0.02]"
"6891";"N/A_val";"AGAINST";"Joe Biden";"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.1984, 0.11886666666666666, 0.13786666666666667]"
"6892";"1187524403892047879_val";"AGAINST";"Joe Biden";"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.043250000000000004, 0.09354166666666668, 0.07195833333333333]"
"6893";"1073993312615522306_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14632, 0.11412000000000001, 0.13656000000000001]"
"6894";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.25555, 0.1466, 0.17720000000000002]"
"6895";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.18134285714285714, 0.13005714285714284, 0.14488571428571428]"
"6896";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]";"toxic";"exp";"[0.11337037037037037, 0.17433333333333334, 0.17525925925925923]"
"6897";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.18027027027027026, 0.11843243243243244, 0.14043243243243242]"
"6898";"1172373658381144066_val";"AGAINST";"Joe Biden";"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.17961538461538462, 0.13230769230769232, 0.1625769230769231]"
"6899";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]";"non_toxic";"exp";"[0.09535135135135134, 0.06662162162162162, 0.09967567567567567]"
"6900";"1035227657254912000_val";"FAVOR";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.15392, 0.084, 0.13292]"
"6901";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]";"toxic";"sta";"[0.08496296296296298, 0.07807407407407406, 0.07844444444444444]"
"6902";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.10013793103448275, 0.08789655172413793, 0.10206896551724137]"
"6903";"1198045667500974080_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]";"toxic";"exp";"[0.1842571428571428, 0.13408571428571428, 0.1733714285714286]"
"6904";"N/A_val";"FAVOR";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]";"toxic";"exp";"[0.19935897435897437, 0.17182051282051278, 0.20225641025641025]"
"6905";"1134169190892474371_val";"FAVOR";"Joe Biden";"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]";"non_toxic";"exp";"[0.1706, 0.13215, 0.10305000000000002]"
"6906";"N/A_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.13560000000000003, 0.11566666666666665, 0.14100000000000001]"
"6907";"1127808041481535489_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]";"toxic";"sta";"[0.09566666666666665, 0.09079999999999999, 0.09340000000000001]"
"6908";"N/A_val";"AGAINST";"Joe Biden";"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.14991176470588236, 0.09688235294117646, 0.1272058823529412]"
"6909";"N/A_val";"AGAINST";"Joe Biden";"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]";"toxic";"sta";"[0.15794117647058825, 0.09541176470588235, 0.10882352941176471]"
"6910";"1251183957267435528_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"exp";"[0.13534782608695653, 0.13160869565217392, 0.1368695652173913]"
"6911";"1145372275501404160_val";"AGAINST";"Joe Biden";"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]";"non_toxic";"sta";"[0.15546153846153846, 0.13896153846153847, 0.1581923076923077]"
"6912";"1272585928242917377_val";"FAVOR";"Joe Biden";"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]";"non_toxic";"exp";"[0.14673913043478262, 0.11704347826086957, 0.14430434782608695]"
"6913";"1210738160348491776_val";"FAVOR";"Joe Biden";"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]";"non_toxic";"sta";"[0.2436153846153846, 0.15569230769230769, 0.15915384615384615]"
"6914";"1252019534384566273_val";"AGAINST";"Joe Biden";"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]";"toxic";"exp";"[0.09452941176470588, 0.06335294117647058, 0.08952941176470587]"
