;tweetid;stance;emotion;moral;toxic;act;vad
7436;1431855458461970432;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.511625, 0.31725, 0.37975000000000003]
7437;1444386769521319939;deny;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 1, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.3351818181818182, 0.2579090909090909, 0.30518181818181817]
7438;1431996669709754379;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;sug;[0.5122666666666666, 0.3261333333333333, 0.46106666666666657]
7439;1444421788977569800;believe;[0, 1, 0, 0, 1, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4950833333333333, 0.3295, 0.43416666666666676]
7440;1446498688092631041;believe;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.4910769230769231, 0.38476923076923075, 0.44099999999999995]
7441;1429053222212325379;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.4115555555555555, 0.32366666666666666, 0.4196666666666667]
7442;1433394657896054790;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5001538461538462, 0.3703846153846154, 0.40115384615384614]
7443;1436838312384385024;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.792, 0.524375, 0.66425]
7444;1442941211795345408;believe;[0, 1, 1, 0, 1, 0, 0, 1, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.8114545454545454, 0.41700000000000004, 0.5670000000000001]
7445;1430395289639264259;ambiguous;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.3425384615384615, 0.3016923076923077, 0.35346153846153844]
7446;1424871375077056513;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.4006470588235294, 0.32105882352941173, 0.3968235294117647]
7447;1445271953355509762;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5384545454545454, 0.4961818181818182, 0.5941818181818183]
7448;1430907941452861441;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.5243333333333333, 0.46544444444444444, 0.5341111111111112]
7449;1432614484720422918;believe;[1, 1, 1, 1, 0, 1, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.48183333333333334, 0.31933333333333336, 0.4240000000000001]
7450;1438060956203028480;believe;[0, 0, 1, 0, 1, 0, 0, 1, 0, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.4984666666666666, 0.40719999999999995, 0.43193333333333334]
7451;1424793392676958209;believe;[1, 1, 0, 1, 1, 0, 0, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.39041666666666663, 0.391, 0.3993333333333333]
7452;1440542304805154832;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.38278571428571423, 0.2646428571428571, 0.3425714285714286]
7453;1435979139522105346;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.32944444444444443, 0.20866666666666667, 0.2922222222222222]
7454;1444952279833063424;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sug;[0.491, 0.3604, 0.49479999999999996]
7455;1437911402442891267;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5847, 0.34320000000000006, 0.4537]
7456;1446525676425662464;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.4274444444444445, 0.2457777777777778, 0.41111111111111115]
7457;1450930676849651716;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.32639999999999997, 0.418, 0.3896]
7458;1424792085429948418;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];non_toxic;sug;[0.4344615384615385, 0.35146153846153844, 0.41661538461538455]
7459;1421500999659753478;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.43309999999999993, 0.3585, 0.45499999999999996]
7460;1430111912075829248;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 1, 0];non_toxic;sug;[0.5355, 0.32199999999999995, 0.355]
7461;1426329993232228353;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.42358333333333337, 0.3535, 0.36224999999999996]
7462;1421364383721029635;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 1];non_toxic;exp;[0.5348181818181819, 0.32463636363636367, 0.4853636363636364]
7463;1446405754135658498;believe;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.4034, 0.3946, 0.42910000000000004]
7464;1424793272640286727;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.32823076923076927, 0.28215384615384614, 0.3171538461538462]
7465;1423587527206780930;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.702375, 0.49937499999999996, 0.6253750000000001]
7466;1427193423908515844;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5615454545454546, 0.3268181818181818, 0.45036363636363635]
7467;1521542856489459712;deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.3065555555555556, 0.263, 0.31311111111111106]
7468;1443679101798260741;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 1, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.4947142857142857, 0.2792857142857143, 0.37785714285714284]
7469;1421032431319093256;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.4816, 0.2425, 0.4309]
7470;1433802746533122059;ambiguous;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];toxic;sta;[0.2826666666666667, 0.6066666666666667, 0.5379999999999999]
7471;1445906621100613635;believe;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.5829090909090909, 0.5232727272727272, 0.5738181818181819]
7472;1424223819426795526;ambiguous;[0, 0, 1, 0, 0, 1, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.2966666666666667, 0.2796666666666667, 0.25133333333333335]
7473;1435970228500926471;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.33436363636363636, 0.264, 0.328]
7474;1424740619042316294;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4479166666666667, 0.33191666666666664, 0.4020833333333333]
7475;1445340613818425351;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.43227272727272725, 0.3331818181818182, 0.44109090909090914]
7476;1422839528310595584;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.4710000000000001, 0.3706923076923076, 0.47661538461538466]
7477;1425741718775861248;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.49536363636363645, 0.4522727272727273, 0.42918181818181816]
7478;1424144946756415490;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.3594545454545454, 0.2549090909090909, 0.2983636363636364]
7479;1423080027470630912;ambiguous;[1, 1, 0, 0, 0, 0, 0, 1, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.5067777777777778, 0.3071111111111111, 0.4208888888888889]
7480;1443478795479142404;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.44199999999999995, 0.34877777777777774, 0.4238888888888889]
7481;1440846373633490944;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.6204545454545455, 0.38563636363636355, 0.475]
7482;1435917115043766278;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.39125, 0.31693750000000004, 0.37699999999999995]
7483;1431223304984072198;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.793, 0.4275, 0.6799999999999999]
7484;1497363982914576387;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 1];non_toxic;sta;[0.24722222222222218, 0.18455555555555556, 0.21866666666666668]
7485;1427721095310942211;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;sta;[0.5534444444444444, 0.372, 0.4457777777777777]
7486;1446078432383836165;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.48423076923076924, 0.3713076923076922, 0.45938461538461534]
7487;1423363358011453441;ambiguous;[1, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.4281, 0.2944, 0.3801]
7488;1433503748677148684;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.7206666666666667, 0.46608333333333335, 0.5944166666666667]
7489;1434926471198412802;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 1, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.30760000000000004, 0.2665, 0.3448]
7490;1429590659493548035;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.41771428571428565, 0.3154285714285714, 0.36771428571428577]
7491;1435334271196188684;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.48581818181818187, 0.3609090909090909, 0.44]
7492;1425849856707399688;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.39633333333333337, 0.20755555555555555, 0.3062222222222222]
7493;1427006939054051328;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.43761538461538463, 0.3870769230769231, 0.40592307692307694]
7494;1421428109081858049;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5216153846153846, 0.29561538461538467, 0.41984615384615387]
7495;1423980940108369920;ambiguous;[0, 0, 0, 0, 1, 0, 1, 0, 1, 0];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.32511111111111113, 0.3531111111111111, 0.3108888888888889]
7496;1445399768084197377;deny;[1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.3905, 0.46799999999999997, 0.393]
7497;1428423891551080450;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.2844285714285714, 0.2325714285714286, 0.29842857142857143]
7498;1453076084606619649;deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.3515, 0.32183333333333336, 0.31866666666666665]
7499;1440144372331266052;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.34725, 0.21808333333333332, 0.312]
7500;1433936885424877571;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.5235000000000001, 0.3439, 0.5271000000000001]
7501;1518009069860126720;deny;[1, 0, 1, 0, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.32110000000000005, 0.39159999999999995, 0.364]
7502;1424681108558462979;believe;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.4466923076923077, 0.334, 0.3958461538461538]
7503;1430409719445872641;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.5189090909090909, 0.4418181818181818, 0.5131818181818182]
7504;1430873081279614976;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.258, 0.2723333333333333, 0.29444444444444445]
7505;1422848723256631302;believe;[0, 0, 0, 1, 0, 1, 1, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.2167777777777778, 0.37377777777777776, 0.34411111111111115]
7506;1424353465036427271;believe;[1, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.511090909090909, 0.44927272727272727, 0.5598181818181819]
7507;1441653282338902018;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 1, 0, 0, 0];non_toxic;oth;[0.091125, 0.059875, 0.0855]
7508;1556257373475454977;deny;[1, 0, 1, 1, 0, 1, 1, 0, 0, 1];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;exp;[0.4648, 0.4241999999999999, 0.39159999999999995]
7509;1434631455817158656;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.5344545454545455, 0.5067272727272727, 0.5554545454545454]
7510;1435593502025560072;believe;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.425, 0.36828571428571427, 0.41278571428571426]
7511;1567340611795042304;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;oth;[0.42119999999999996, 0.35019999999999996, 0.4116000000000001]
7512;1421097443282743296;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.46649999999999997, 0.3077142857142857, 0.4057142857142857]
7513;1440044058299097090;believe;[0, 0, 1, 1, 0, 1, 0, 0, 0, 1];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.4103, 0.34609999999999996, 0.4]
7514;1438886876010663938;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.6476666666666665, 0.40758333333333335, 0.5366666666666666]
7515;1446597643682070530;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.4895, 0.3519285714285715, 0.4300714285714286]
7516;1428495644692557832;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.19990000000000002, 0.22010000000000002, 0.2262]
7517;1423863776571392000;ambiguous;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.37489999999999996, 0.46900000000000003, 0.44910000000000005]
7518;1445671004739489793;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4682142857142857, 0.3776428571428571, 0.46157142857142847]
7519;1433531025876004866;believe;[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 1, 0, 0, 1, 0, 0, 0];toxic;exp;[0.5035, 0.4356250000000001, 0.456125]
7520;1433868620610875401;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.6262000000000001, 0.3936, 0.5345000000000001]
7521;1438428299584229382;believe;[0, 1, 0, 1, 0, 0, 1, 0, 0, 1];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.4170999999999999, 0.4311, 0.42860000000000004]
7522;1430139442048782365;believe;[0, 1, 0, 0, 0, 0, 0, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.33414285714285713, 0.2621428571428571, 0.34750000000000003]
7523;1441406523595493377;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.3011333333333333, 0.19306666666666666, 0.2494]
7524;1429564205645111302;ambiguous;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.23827272727272727, 0.23590909090909093, 0.2738181818181818]
7525;1433242964512362496;ambiguous;[1, 0, 1, 1, 0, 1, 0, 1, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.2743333333333333, 0.3018888888888889, 0.294]
7526;1423222606463967235;believe;[0, 1, 0, 0, 1, 0, 1, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.5652, 0.39146666666666674, 0.4710666666666667]
7527;1427333252554047490;ambiguous;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.875, 0.6815, 0.8265]
7528;1433415573866639360;believe;[1, 0, 1, 1, 1, 1, 0, 1, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0];non_toxic;sta;[0.4731111111111111, 0.3853333333333333, 0.43755555555555553]
7529;1440980129610665986;believe;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.7294545454545456, 0.40290909090909094, 0.5627272727272727]
7530;1432059404434673666;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.39980000000000004, 0.2727, 0.3266]
7531;1428671781582290950;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.38849999999999996, 0.30260000000000004, 0.34]
7532;1573079304816431104;deny;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.34944444444444445, 0.3275555555555556, 0.37666666666666665]
7533;1424621475873570821;ambiguous;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.48636363636363633, 0.30727272727272725, 0.43390909090909086]
7534;1445931171217616898;believe;[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.348, 0.2673, 0.271]
7535;1469791674981396489;deny;[0, 0, 0, 0, 0, 1, 0, 0, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.42583333333333334, 0.21966666666666668, 0.34366666666666673]
7536;1439279930655662082;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;exp;[0.266, 0.23292307692307695, 0.27207692307692305]
7537;1427385402286092292;ambiguous;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.40136363636363637, 0.2893636363636363, 0.27836363636363637]
7538;1449952110691291136;deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.4342, 0.2714, 0.3872]
7539;1440632828350271497;believe;[1, 0, 0, 0, 0, 1, 0, 0, 0, 1];[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.35144444444444445, 0.49244444444444446, 0.4245555555555556]
7540;1422280307873435648;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6566153846153846, 0.5583846153846154, 0.6770000000000002]
7541;1440599755223027716;believe;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;exp;[0.7630909090909092, 0.4676363636363636, 0.7090909090909091]
7542;1446120651509563404;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.48719999999999997, 0.329, 0.4213]
7543;1425713824737501184;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.5208888888888888, 0.356, 0.44999999999999996]
7544;1567859941888901121;deny;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.3494166666666667, 0.46966666666666673, 0.47433333333333333]
7545;1443500109975756800;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.5903636363636364, 0.46936363636363637, 0.5204545454545454]
7546;1424752025519202306;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.4393636363636364, 0.3199090909090909, 0.35863636363636364]
7547;1428977213999882241;ambiguous;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4032307692307692, 0.34661538461538466, 0.3252307692307692]
7548;1440552208102084621;believe;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.38971428571428574, 0.39999999999999997, 0.40842857142857136]
7549;1440428543641415683;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.48789999999999994, 0.4624999999999999, 0.5409]
7550;1427542611435401232;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.1215, 0.07983333333333333, 0.114]
7551;1438332097152815105;believe;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];[1, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.4289285714285715, 0.2759285714285714, 0.38014285714285717]
7552;1521215817383305216;deny;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.4612222222222222, 0.2705555555555555, 0.4231111111111111]
7553;1426786008188653575;believe;[1, 0, 0, 1, 0, 0, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.3154166666666666, 0.2835, 0.3115833333333333]
7554;1433563017711534089;believe;[0, 0, 0, 0, 1, 0, 0, 1, 1, 0];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.37581818181818183, 0.25972727272727275, 0.3185454545454546]
7555;1442309068488544258;believe;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.43849999999999995, 0.33616666666666667, 0.5183333333333334]
7556;1421600840297689094;believe;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 0, 1, 0, 0, 1, 0, 0];non_toxic;exp;[0.5857500000000001, 0.45883333333333337, 0.5654166666666666]
7557;1442754427652292608;believe;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.5322000000000001, 0.5535, 0.6383]
7558;1430298832198246403;ambiguous;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.5202, 0.37749999999999995, 0.4258]
7559;1433617995851608064;ambiguous;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];non_toxic;sta;[0.4786250000000001, 0.316125, 0.418125]
7560;1430167834521448449;believe;[0, 1, 0, 0, 1, 0, 1, 1, 1, 0];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;sta;[0.16399999999999998, 0.09876923076923078, 0.14153846153846156]
